datetime,t,T1,T2,Q1,Q2,t_amb,Ta1,Ta2
2025-09-23 21:22:12.659563,37140.01,57.991,53.737,70,93,,23.025,23.154
2025-09-23 21:22:22.664980,37150.02,58.152,53.673,70,93,,23.025,23.154
2025-09-23 21:22:32.665509,37160.02,58.217,53.383,70,93,,23.025,23.154
2025-09-23 21:22:42.655048,37170.01,58.507,54.027,70,93,,23.025,23.154
2025-09-23 21:22:52.655597,37180.01,58.797,54.285,70,93,,23.025,23.154
2025-09-23 21:23:02.675891,37190.01,59.151,54.543,70,93,,23.025,23.154
2025-09-23 21:23:12.662718,37200.01,59.313,54.994,70,93,,23.025,23.154
2025-09-23 21:23:22.659454,37210.01,59.248,54.769,70,93,,23.025,23.154
2025-09-23 21:23:32.672064,37220.01,59.28,54.607,70,93,,23.025,23.154
2025-09-23 21:23:42.744773,37230.01,59.28,54.382,0,93,,23.025,23.154
2025-09-23 21:23:52.752262,37240.01,58.926,54.188,0,12,,23.025,23.154
2025-09-23 21:24:02.656869,37250.01,57.959,53.995,0,12,,23.025,23.154
2025-09-23 21:24:12.662694,37260.01,56.67,53.447,0,12,,23.025,23.154
2025-09-23 21:24:22.661331,37270.01,54.769,52.255,0,12,,23.025,23.154
2025-09-23 21:24:32.657403,37280.01,53.479,51.578,0,12,,23.025,23.154
2025-09-23 21:24:42.658404,37290.01,52.062,50.611,0,12,,23.025,23.154
2025-09-23 21:24:52.667116,37300.0,50.805,49.612,0,12,,23.025,23.154
2025-09-23 21:25:02.657184,37310.01,49.258,48.291,0,12,,23.025,23.154
2025-09-23 21:25:12.655851,37320.01,47.969,47.389,0,12,,23.025,23.154
2025-09-23 21:25:22.660853,37330.01,46.712,46.357,0,12,,23.025,23.154
2025-09-23 21:25:32.655044,37340.01,45.584,45.391,0,12,,23.025,23.154
2025-09-23 21:25:42.679348,37350.01,44.392,44.424,0,12,,23.025,23.154
2025-09-23 21:25:52.762707,37360.01,43.135,43.715,0,75,,23.025,23.154
2025-09-23 21:26:02.656296,37370.0,42.232,42.619,0,75,,23.025,23.154
2025-09-23 21:26:12.676643,37380.01,41.362,42.555,0,75,,23.025,23.154
2025-09-23 21:26:22.651300,37390.0,40.363,42.232,0,75,,23.025,23.154
2025-09-23 21:26:32.674194,37400.01,39.687,42.168,0,75,,23.025,23.154
2025-09-23 21:26:42.657102,37410.01,39.074,42.168,0,75,,23.025,23.154
2025-09-23 21:26:52.671508,37420.01,38.301,42.361,0,75,,23.025,23.154
2025-09-23 21:27:02.676748,37430.01,37.785,42.49,0,75,,23.025,23.154
2025-09-23 21:27:12.660882,37440.01,37.334,42.297,0,75,,23.025,23.154
2025-09-23 21:27:22.663341,37450.01,36.883,42.522,0,75,,23.025,23.154
2025-09-23 21:27:32.655287,37460.0,36.528,42.555,0,75,,23.025,23.154
2025-09-23 21:27:42.658866,37470.0,36.142,42.168,0,75,,23.025,23.154
2025-09-23 21:27:52.665316,37480.01,35.723,42.136,0,75,,23.025,23.154
2025-09-23 21:28:02.659020,37490.0,35.4,41.717,0,75,,23.025,23.154
2025-09-23 21:28:12.672973,37500.01,35.239,42.104,0,75,,23.025,23.154
2025-09-23 21:28:22.660551,37510.01,34.917,42.168,0,75,,23.025,23.154
2025-09-23 21:28:32.661856,37520.01,34.756,41.652,0,75,,23.025,23.154
2025-09-23 21:28:42.754144,37530.01,34.24,41.459,0,75,,23.025,23.154
2025-09-23 21:28:52.677050,37540.01,34.111,41.201,0,75,,23.025,23.154
2025-09-23 21:29:02.656716,37550.0,33.918,41.588,0,75,,23.025,23.154
2025-09-23 21:29:12.650392,37560.0,33.66,40.879,0,75,,23.025,23.154
2025-09-23 21:29:22.679963,37570.01,33.596,41.427,0,75,,23.025,23.154
2025-09-23 21:29:32.662314,37580.01,33.499,41.427,0,75,,23.025,23.154
2025-09-23 21:29:42.657130,37590.01,33.306,41.137,0,75,,23.025,23.154
2025-09-23 21:29:52.670012,37600.0,33.209,41.072,0,75,,23.025,23.154
2025-09-23 21:30:02.663061,37610.01,33.048,41.104,0,75,,23.025,23.154
2025-09-23 21:30:12.657742,37620.01,32.887,40.75,0,75,,23.025,23.154
2025-09-23 21:30:22.748957,37630.01,32.693,40.943,0,75,,23.025,23.154
2025-09-23 21:30:32.668587,37640.01,32.532,40.814,0,75,,23.025,23.154
2025-09-23 21:30:42.661057,37650.01,32.5,40.686,0,75,,23.025,23.154
2025-09-23 21:30:52.660991,37660.01,32.468,40.653,0,75,,23.025,23.154
2025-09-23 21:31:02.663756,37670.01,32.307,40.492,0,75,,23.025,23.154
2025-09-23 21:31:12.661571,37680.01,32.242,40.718,0,75,,23.025,23.154
2025-09-23 21:31:22.676002,37690.01,32.178,40.363,0,75,,23.025,23.154
2025-09-23 21:31:32.661222,37700.01,32.049,40.331,0,75,,23.025,23.154
2025-09-23 21:31:42.668446,37710.0,32.017,40.524,0,75,,23.025,23.154
2025-09-23 21:31:52.746913,37720.0,31.888,40.105,0,27,,23.025,23.154
2025-09-23 21:32:02.670809,37730.02,31.855,40.267,0,27,,23.025,23.154
2025-09-23 21:32:12.673024,37740.01,31.855,39.719,0,27,,23.025,23.154
2025-09-23 21:32:22.664033,37750.01,31.565,39.01,0,27,,23.025,23.154
2025-09-23 21:32:32.655856,37760.01,31.565,38.655,0,27,,23.025,23.154
2025-09-23 21:32:42.658069,37770.01,31.533,38.043,0,27,,23.025,23.154
2025-09-23 21:32:52.756266,37780.01,31.372,37.656,0,99,,23.025,23.154
2025-09-23 21:33:02.660071,37790.01,31.211,37.205,0,99,,23.025,23.154
2025-09-23 21:33:12.666632,37800.0,31.114,37.076,0,99,,23.025,23.154
2025-09-23 21:33:22.655884,37810.01,31.018,37.431,0,99,,23.025,23.154
2025-09-23 21:33:32.674897,37820.01,30.921,37.785,0,99,,23.025,23.154
2025-09-23 21:33:42.677435,37830.01,30.921,38.269,0,99,,23.025,23.154
2025-09-23 21:33:52.672326,37840.01,30.889,38.623,0,99,,23.025,23.154
2025-09-23 21:34:02.667718,37850.01,30.663,38.752,0,99,,23.025,23.154
2025-09-23 21:34:12.662740,37860.01,30.599,39.268,0,99,,23.025,23.154
2025-09-23 21:34:22.680017,37870.01,30.824,39.654,0,99,,23.025,23.154
2025-09-23 21:34:32.668407,37880.01,30.728,39.977,0,99,,23.025,23.154
2025-09-23 21:34:42.679539,37890.01,30.889,40.299,0,99,,23.025,23.154
2025-09-23 21:34:52.659504,37900.01,30.921,40.557,0,99,,23.025,23.154
2025-09-23 21:35:02.653155,37910.0,30.921,40.911,0,99,,23.025,23.154
2025-09-23 21:35:12.675290,37920.01,31.114,41.266,0,99,,23.025,23.154
2025-09-23 21:35:22.650159,37930.0,31.179,41.362,0,99,,23.025,23.154
2025-09-23 21:35:32.651497,37940.0,31.211,41.62,0,99,,23.025,23.154
2025-09-23 21:35:42.660739,37950.01,31.275,41.846,0,99,,23.025,23.154
2025-09-23 21:35:52.657786,37960.01,31.372,42.232,0,99,,23.025,23.154
2025-09-23 21:36:02.666937,37970.0,31.469,42.168,0,99,,23.025,23.154
2025-09-23 21:36:12.653340,37980.0,31.533,42.104,0,99,,23.025,23.154
2025-09-23 21:36:22.676453,37990.01,31.662,42.265,0,99,,23.025,23.154
2025-09-23 21:36:32.652873,38000.0,31.598,42.039,0,99,,23.025,23.154
2025-09-23 21:36:42.671652,38010.01,31.469,42.136,0,99,,23.025,23.154
2025-09-23 21:36:52.665854,38020.02,31.598,42.232,0,99,,23.025,23.154
2025-09-23 21:37:02.660191,38030.01,31.662,42.394,0,99,,23.025,23.154
2025-09-23 21:37:12.662048,38040.01,31.662,42.78,0,99,,23.025,23.154
2025-09-23 21:37:22.678364,38050.01,31.92,42.974,0,99,,23.025,23.154
2025-09-23 21:37:32.666878,38060.0,31.952,43.199,0,99,,23.025,23.154
2025-09-23 21:37:42.673988,38070.01,32.049,43.199,0,99,,23.025,23.154
2025-09-23 21:37:52.652057,38080.0,32.146,43.038,0,99,,23.025,23.154
2025-09-23 21:38:02.650427,38090.0,32.178,43.457,0,99,,23.025,23.154
2025-09-23 21:38:12.651241,38100.0,32.274,43.199,0,99,,23.025,23.154
2025-09-23 21:38:22.665359,38110.02,32.371,43.554,0,99,,23.025,23.154
2025-09-23 21:38:32.833837,38120.01,32.371,43.425,5,4,,23.025,23.154
2025-09-23 21:38:42.673702,38130.01,32.403,43.199,5,4,,23.025,23.154
2025-09-23 21:38:52.651026,38140.0,32.307,42.168,5,4,,23.025,23.154
2025-09-23 21:39:02.653493,38150.0,32.274,41.266,5,4,,23.025,23.154
2025-09-23 21:39:12.678384,38160.01,32.339,40.234,5,4,,23.025,23.154
2025-09-23 21:39:22.655549,38170.01,32.242,39.268,5,4,,23.025,23.154
2025-09-23 21:39:32.743402,38180.01,32.178,38.333,5,0,,23.025,23.154
2025-09-23 21:39:42.664259,38190.01,32.178,37.366,5,0,,23.025,23.154
2025-09-23 21:39:52.659950,38200.01,32.146,36.689,5,0,,23.025,23.154
2025-09-23 21:40:02.681034,38210.02,31.888,35.787,5,0,,23.025,23.154
2025-09-23 21:40:12.654418,38220.0,31.888,35.078,5,0,,23.025,23.154
2025-09-23 21:40:22.676132,38230.01,31.533,34.111,5,0,,23.025,23.154
2025-09-23 21:40:32.661601,38240.01,31.211,33.499,5,0,,23.025,23.154
2025-09-23 21:40:42.656160,38250.01,31.211,33.016,5,0,,23.025,23.154
2025-09-23 21:40:52.657055,38260.01,30.921,32.5,5,0,,23.025,23.154
2025-09-23 21:41:02.669756,38270.01,30.856,31.855,5,0,,23.025,23.154
2025-09-23 21:41:12.662139,38280.01,30.566,31.308,5,0,,23.025,23.154
2025-09-23 21:41:22.662198,38290.01,30.244,30.889,5,0,,23.025,23.154
2025-09-23 21:41:32.655236,38300.01,29.954,30.534,5,0,,23.025,23.154
2025-09-23 21:41:42.660738,38310.01,29.922,29.986,5,0,,23.025,23.154
2025-09-23 21:41:52.670605,38320.01,29.6,29.6,5,0,,23.025,23.154
2025-09-23 21:42:02.677651,38330.01,29.535,29.567,5,0,,23.025,23.154
2025-09-23 21:42:12.652303,38340.0,29.277,29.148,5,0,,23.025,23.154
2025-09-23 21:42:22.658203,38350.01,29.052,28.955,5,0,,23.025,23.154
2025-09-23 21:42:32.665508,38360.02,28.955,28.633,5,0,,23.025,23.154
2025-09-23 21:42:42.659031,38370.01,28.697,28.311,5,0,,23.025,23.154
2025-09-23 21:42:52.673987,38380.01,28.633,28.085,5,0,,23.025,23.154
2025-09-23 21:43:02.657529,38390.01,28.407,27.988,5,0,,23.025,23.154
2025-09-23 21:43:12.659612,38400.01,28.311,27.666,5,0,,23.025,23.154
2025-09-23 21:43:22.653462,38410.0,28.021,27.344,5,0,,23.025,23.154
2025-09-23 21:43:32.662136,38420.01,27.988,27.344,5,0,,23.025,23.154
2025-09-23 21:43:42.678914,38430.01,27.666,27.021,5,0,,23.025,23.154
2025-09-23 21:43:52.652592,38440.0,27.344,26.699,5,0,,23.025,23.154
2025-09-23 21:44:02.652905,38450.0,27.376,26.699,5,0,,23.025,23.154
2025-09-23 21:44:12.746207,38460.01,27.344,26.474,0,0,,23.025,23.154
2025-09-23 21:44:22.663973,38470.01,27.086,26.377,0,0,,23.025,23.154
2025-09-23 21:44:32.650856,38480.0,27.021,26.377,0,0,,23.025,23.154
2025-09-23 21:44:42.735170,38490.0,26.699,26.055,0,0,,23.025,23.154
2025-09-23 21:44:52.665435,38500.02,26.57,26.022,0,0,,23.025,23.154
2025-09-23 21:45:02.653695,38510.0,26.377,25.732,0,0,,23.025,23.154
2025-09-23 21:45:12.674925,38520.01,26.055,25.732,0,0,,23.025,23.154
2025-09-23 21:45:22.652055,38530.0,25.99,25.442,0,0,,23.025,23.154
2025-09-23 21:45:32.654417,38540.0,25.732,25.41,0,0,,23.025,23.154
2025-09-23 21:45:42.657761,38550.01,25.571,25.313,0,0,,23.025,23.154
2025-09-23 21:45:52.677342,38560.01,25.41,25.088,0,0,,23.025,23.154
2025-09-23 21:46:02.664141,38570.01,25.217,25.088,0,0,,23.025,23.154
2025-09-23 21:46:12.662742,38580.01,25.088,24.927,0,0,,23.025,23.154
2025-09-23 21:46:22.679850,38590.01,24.959,24.766,0,0,,23.025,23.154
2025-09-23 21:46:32.665438,38600.02,24.766,24.766,0,0,,23.025,23.154
2025-09-23 21:46:42.675395,38610.01,24.766,24.443,0,0,,23.025,23.154
2025-09-23 21:46:52.663803,38620.01,24.443,24.443,0,0,,23.025,23.154
2025-09-23 21:47:02.662672,38630.01,24.443,24.443,0,0,,23.025,23.154
2025-09-23 21:47:12.652726,38640.0,24.411,24.443,0,0,,23.025,23.154
2025-09-23 21:47:22.674300,38650.01,24.153,24.153,0,0,,23.025,23.154
2025-09-23 21:47:32.671985,38660.01,24.121,24.121,0,0,,23.025,23.154
2025-09-23 21:47:42.657543,38670.01,24.121,24.121,0,0,,23.025,23.154
2025-09-23 21:47:52.680755,38680.02,24.024,24.121,0,0,,23.025,23.154
2025-09-23 21:48:02.664761,38690.01,23.863,23.96,0,0,,23.025,23.154
2025-09-23 21:48:12.651779,38700.0,23.799,23.799,0,0,,23.025,23.154
2025-09-23 21:48:22.668871,38710.0,23.799,23.799,0,0,,23.025,23.154
2025-09-23 21:48:32.771529,38720.02,23.799,23.799,79,0,,23.025,23.154
2025-09-23 21:48:42.664674,38730.01,24.089,23.767,79,0,,23.025,23.154
2025-09-23 21:48:52.669578,38740.01,24.927,23.734,79,0,,23.025,23.154
2025-09-23 21:49:02.744496,38750.0,26.377,23.734,79,0,,23.025,23.154
2025-09-23 21:49:12.668162,38760.01,27.763,23.96,79,0,,23.025,23.154
2025-09-23 21:49:22.660014,38770.0,29.438,24.057,79,0,,23.025,23.154
2025-09-23 21:49:32.662460,38780.01,30.889,24.347,79,0,,23.025,23.154
2025-09-23 21:49:42.675143,38790.01,32.5,24.637,79,0,,23.025,23.154
2025-09-23 21:49:52.663028,38800.01,33.789,25.088,79,0,,23.025,23.154
2025-09-23 21:50:02.675251,38810.01,35.175,25.442,79,0,,23.025,23.154
2025-09-23 21:50:12.653424,38820.0,36.432,25.926,79,0,,23.025,23.154
2025-09-23 21:50:22.653876,38830.0,37.656,26.377,79,0,,23.025,23.154
2025-09-23 21:50:32.678904,38840.01,38.816,26.893,79,0,,23.025,23.154
2025-09-23 21:50:42.651977,38850.0,39.783,27.183,79,0,,23.025,23.154
2025-09-23 21:50:52.678578,38860.01,40.782,27.698,79,0,,23.025,23.154
2025-09-23 21:51:02.679743,38870.01,41.685,28.149,79,0,,23.025,23.154
2025-09-23 21:51:12.657296,38880.01,42.458,28.504,79,0,,23.025,23.154
2025-09-23 21:51:22.668976,38890.0,43.135,28.955,79,0,,23.025,23.154
2025-09-23 21:51:32.667557,38900.0,43.973,29.471,79,0,,23.025,23.154
2025-09-23 21:51:42.660665,38910.01,44.682,29.857,79,0,,23.025,23.154
2025-09-23 21:51:52.663429,38920.01,45.552,30.373,79,0,,23.025,23.154
2025-09-23 21:52:02.663296,38930.01,46.035,30.76,79,0,,23.025,23.154
2025-09-23 21:52:12.658887,38940.01,46.615,31.114,79,0,,23.025,23.154
2025-09-23 21:52:22.663485,38950.01,47.195,31.533,79,0,,23.025,23.154
2025-09-23 21:52:32.671458,38960.01,47.679,31.888,79,0,,23.025,23.154
2025-09-23 21:52:42.669668,38970.0,47.904,32.049,79,0,,23.025,23.154
2025-09-23 21:52:52.662265,38980.01,48.291,32.436,79,0,,23.025,23.154
2025-09-23 21:53:02.671678,38990.01,48.839,32.887,79,0,,23.025,23.154
2025-09-23 21:53:12.674805,39000.01,49.258,33.177,79,0,,23.025,23.154
2025-09-23 21:53:22.680601,39010.02,49.806,33.531,79,0,,23.025,23.154
2025-09-23 21:53:32.660926,39020.01,50.16,33.789,79,0,,23.025,23.154
2025-09-23 21:53:42.655782,39030.01,50.386,34.111,79,0,,23.025,23.154
2025-09-23 21:53:52.663266,39040.01,50.515,34.369,79,0,,23.025,23.154
2025-09-23 21:54:02.651331,39050.0,50.772,34.595,79,0,,23.025,23.154
2025-09-23 21:54:12.654158,39060.0,50.934,34.724,79,0,,23.025,23.154
2025-09-23 21:54:22.657100,39070.01,51.449,35.11,79,0,,23.025,23.154
2025-09-23 21:54:32.735027,39080.0,51.546,35.4,0,0,,23.025,23.154
2025-09-23 21:54:42.658329,39090.01,51.514,35.433,0,0,,23.025,23.154
2025-09-23 21:54:52.663599,39100.01,50.869,35.723,0,0,,23.025,23.154
2025-09-23 21:55:02.658125,39110.01,49.58,35.787,0,0,,23.025,23.154
2025-09-23 21:55:12.661126,39120.01,47.969,35.723,0,0,,23.025,23.154
2025-09-23 21:55:22.658921,39130.01,46.39,35.626,0,0,,23.025,23.154
2025-09-23 21:55:32.662330,39140.01,45.068,35.4,0,0,,23.025,23.154
2025-09-23 21:55:42.662690,39150.01,43.779,35.143,0,0,,23.025,23.154
2025-09-23 21:55:52.658843,39160.01,42.329,34.82,0,0,,23.025,23.154
2025-09-23 21:56:02.665259,39170.02,41.201,34.756,0,0,,23.025,23.154
2025-09-23 21:56:12.674558,39180.01,39.912,34.111,0,0,,23.025,23.154
2025-09-23 21:56:22.662068,39190.01,38.945,33.95,0,0,,23.025,23.154
2025-09-23 21:56:32.673759,39200.01,37.979,33.531,0,0,,23.025,23.154
2025-09-23 21:56:42.657860,39210.01,37.012,33.145,0,0,,23.025,23.154
2025-09-23 21:56:52.671088,39220.02,36.045,32.5,0,0,,23.025,23.154
2025-09-23 21:57:02.671792,39230.01,35.175,32.178,0,0,,23.025,23.154
2025-09-23 21:57:12.652878,39240.0,34.434,31.855,0,0,,23.025,23.154
2025-09-23 21:57:22.656610,39250.01,33.854,31.63,0,0,,23.025,23.154
2025-09-23 21:57:32.666475,39260.0,33.209,31.211,0,0,,23.025,23.154
2025-09-23 21:57:42.763948,39270.01,32.79,31.018,58,0,,23.025,23.154
2025-09-23 21:57:52.758185,39280.01,32.5,30.889,58,65,,23.025,23.154
2025-09-23 21:58:02.650593,39290.0,32.726,30.566,58,65,,23.025,23.154
2025-09-23 21:58:12.653247,39300.0,33.209,30.599,58,65,,23.025,23.154
2025-09-23 21:58:22.664238,39310.01,33.982,31.211,58,65,,23.025,23.154
2025-09-23 21:58:32.655967,39320.01,34.691,31.759,58,65,,23.025,23.154
2025-09-23 21:58:42.655067,39330.01,35.529,32.403,58,65,,23.025,23.154
2025-09-23 21:58:52.658702,39340.01,36.496,32.79,58,65,,23.025,23.154
2025-09-23 21:59:02.661640,39350.01,37.334,33.821,58,65,,23.025,23.154
2025-09-23 21:59:12.651185,39360.0,38.107,34.369,58,65,,23.025,23.154
2025-09-23 21:59:22.656374,39370.01,38.72,34.885,58,65,,23.025,23.154
2025-09-23 21:59:32.658468,39380.01,39.429,35.143,58,65,,23.025,23.154
2025-09-23 21:59:42.672597,39390.01,40.105,35.723,58,65,,23.025,23.154
2025-09-23 21:59:52.674129,39400.01,40.943,36.657,58,65,,23.025,23.154
2025-09-23 22:00:02.658136,39410.01,41.523,36.851,58,65,,23.025,23.154
2025-09-23 22:00:12.657555,39420.01,42.361,37.817,58,65,,23.025,23.154
2025-09-23 22:00:22.661636,39430.01,42.941,38.301,58,65,,23.025,23.154
2025-09-23 22:00:32.657415,39440.01,43.328,38.784,58,65,,23.025,23.154
2025-09-23 22:00:42.671683,39450.01,43.747,39.074,58,65,,23.025,23.154
2025-09-23 22:00:52.664955,39460.02,43.94,39.268,58,65,,23.025,23.154
2025-09-23 22:01:02.666471,39470.0,44.682,39.944,58,65,,23.025,23.154
2025-09-23 22:01:12.761140,39480.0,45.068,40.041,58,14,,23.025,23.154
2025-09-23 22:01:22.678316,39490.01,45.294,40.331,58,14,,23.025,23.154
2025-09-23 22:01:32.658213,39500.01,45.906,40.428,58,14,,23.025,23.154
2025-09-23 22:01:42.652428,39510.0,45.81,40.009,58,14,,23.025,23.154
2025-09-23 22:01:52.668889,39520.0,46.229,39.88,58,14,,23.025,23.154
2025-09-23 22:02:02.652111,39530.0,46.519,39.59,58,14,,23.025,23.154
2025-09-23 22:02:12.675354,39540.01,46.809,39.461,58,14,,23.025,23.154
2025-09-23 22:02:22.742976,39550.01,47.002,39.332,0,14,,23.025,23.154
2025-09-23 22:02:32.655776,39560.01,47.034,38.945,0,14,,23.025,23.154
2025-09-23 22:02:42.651200,39570.0,46.325,38.784,0,14,,23.025,23.154
2025-09-23 22:02:52.660731,39580.01,45.423,38.816,0,14,,23.025,23.154
2025-09-23 22:03:02.670632,39590.01,44.392,38.688,0,14,,23.025,23.154
2025-09-23 22:03:12.658811,39600.01,43.135,38.172,0,14,,23.025,23.154
2025-09-23 22:03:22.660390,39610.01,41.878,37.753,0,14,,23.025,23.154
2025-09-23 22:03:32.749326,39620.01,40.782,37.334,0,0,,23.025,23.154
2025-09-23 22:03:42.676051,39630.01,39.88,37.012,0,0,,23.025,23.154
2025-09-23 22:03:52.669208,39640.0,38.945,36.593,0,0,,23.025,23.154
2025-09-23 22:04:02.670905,39650.01,37.979,36.045,0,0,,23.025,23.154
2025-09-23 22:04:12.653314,39660.0,37.334,35.723,0,0,,23.025,23.154
2025-09-23 22:04:22.661645,39670.01,36.689,35.078,0,0,,23.025,23.154
2025-09-23 22:04:32.671855,39680.01,35.723,34.434,0,0,,23.025,23.154
2025-09-23 22:04:42.680300,39690.01,35.046,33.789,0,0,,23.025,23.154
2025-09-23 22:04:52.658851,39700.01,34.434,33.435,0,0,,23.025,23.154
2025-09-23 22:05:02.660236,39710.0,33.789,32.822,0,0,,23.025,23.154
2025-09-23 22:05:12.654956,39720.01,33.145,32.5,0,0,,23.025,23.154
2025-09-23 22:05:22.655495,39730.01,32.5,31.855,0,0,,23.025,23.154
2025-09-23 22:05:32.669076,39740.0,32.113,31.533,0,0,,23.025,23.154
2025-09-23 22:05:42.740490,39750.0,31.533,31.082,0,0,,23.025,23.154
2025-09-23 22:05:52.653425,39760.0,31.211,30.566,0,0,,23.025,23.154
2025-09-23 22:06:02.658006,39770.01,30.824,30.244,0,0,,23.025,23.154
2025-09-23 22:06:12.678538,39780.01,30.276,29.922,0,0,,23.025,23.154
2025-09-23 22:06:22.661580,39790.01,29.825,29.406,0,0,,23.025,23.154
2025-09-23 22:06:32.673506,39800.01,29.406,29.213,0,0,,23.025,23.154
2025-09-23 22:06:42.671815,39810.01,29.213,28.955,0,0,,23.025,23.154
2025-09-23 22:06:52.679337,39820.01,28.923,28.633,0,0,,23.025,23.154
2025-09-23 22:07:02.680345,39830.01,28.601,28.311,0,0,,23.025,23.154
2025-09-23 22:07:12.677071,39840.01,28.311,27.988,0,0,,23.025,23.154
2025-09-23 22:07:22.651094,39850.0,27.956,27.666,0,0,,23.025,23.154
2025-09-23 22:07:32.661690,39860.01,27.666,27.344,0,0,,23.025,23.154
2025-09-23 22:07:42.666634,39870.0,27.344,27.215,0,0,,23.025,23.154
2025-09-23 22:07:52.664898,39880.02,27.021,27.021,0,0,,23.025,23.154
2025-09-23 22:08:02.655321,39890.01,26.731,26.699,0,0,,23.025,23.154
2025-09-23 22:08:12.663242,39900.01,26.699,26.699,0,0,,23.025,23.154
2025-09-23 22:08:22.661683,39910.01,26.377,26.377,0,0,,23.025,23.154
2025-09-23 22:08:32.660810,39920.01,26.248,26.055,0,0,,23.025,23.154
2025-09-23 22:08:42.678321,39930.01,26.055,26.055,0,0,,23.025,23.154
2025-09-23 22:08:52.673581,39940.01,25.797,25.765,0,0,,23.025,23.154
2025-09-23 22:09:02.650470,39950.0,25.732,25.732,0,0,,23.025,23.154
2025-09-23 22:09:12.656726,39960.01,25.475,25.475,0,0,,23.025,23.154
2025-09-23 22:09:22.656910,39970.01,25.41,25.41,0,0,,23.025,23.154
2025-09-23 22:09:32.755162,39980.01,25.249,25.41,43,0,,23.025,23.154
2025-09-23 22:09:42.653529,39990.0,25.217,25.12,43,0,,23.025,23.154
2025-09-23 22:09:52.670362,40000.0,25.765,25.088,43,0,,23.025,23.154
2025-09-23 22:10:02.653764,40010.0,26.474,24.927,43,0,,23.025,23.154
2025-09-23 22:10:12.670144,40020.0,27.118,24.862,43,0,,23.025,23.154
2025-09-23 22:10:22.664988,40030.02,27.859,24.959,43,0,,23.025,23.154
2025-09-23 22:10:32.669023,40040.0,28.633,25.088,43,0,,23.025,23.154
2025-09-23 22:10:42.674067,40050.01,29.342,25.152,43,0,,23.025,23.154
2025-09-23 22:10:52.658569,40060.01,30.019,25.281,43,0,,23.025,23.154
2025-09-23 22:11:02.652287,40070.0,30.728,25.41,43,0,,23.025,23.154
2025-09-23 22:11:12.669867,40080.0,31.34,25.636,43,0,,23.025,23.154
2025-09-23 22:11:22.675809,40090.01,31.855,25.732,43,0,,23.025,23.154
2025-09-23 22:11:32.661587,40100.01,32.274,25.829,43,0,,23.025,23.154
2025-09-23 22:11:42.659210,40110.01,32.822,26.119,43,0,,23.025,23.154
2025-09-23 22:11:52.658767,40120.0,33.209,26.184,43,0,,23.025,23.154
2025-09-23 22:12:02.669483,40130.0,33.563,26.377,43,0,,23.025,23.154
2025-09-23 22:12:12.662424,40140.01,34.144,26.699,43,0,,23.025,23.154
2025-09-23 22:12:22.664319,40150.01,34.53,26.764,43,0,,23.025,23.154
2025-09-23 22:12:32.670830,40160.01,34.788,27.021,43,0,,23.025,23.154
2025-09-23 22:12:42.672215,40170.01,35.143,27.15,43,0,,23.025,23.154
2025-09-23 22:12:52.675536,40180.01,35.529,27.473,43,0,,23.025,23.154
2025-09-23 22:13:02.656788,40190.01,35.819,27.634,43,0,,23.025,23.154
2025-09-23 22:13:12.662083,40200.01,36.109,27.763,43,0,,23.025,23.154
2025-09-23 22:13:22.669147,40210.01,36.271,27.924,43,0,,23.025,23.154
2025-09-23 22:13:32.654418,40220.0,36.464,28.117,43,0,,23.025,23.154
2025-09-23 22:13:42.656223,40230.01,36.689,28.182,43,0,,23.025,23.154
2025-09-23 22:13:52.675188,40240.01,36.979,28.472,43,0,,23.025,23.154
2025-09-23 22:14:02.655642,40250.01,37.173,28.633,43,0,,23.025,23.154
2025-09-23 22:14:12.654658,40260.0,37.495,28.762,43,0,,23.025,23.154
2025-09-23 22:14:22.654703,40270.0,37.656,28.987,43,0,,23.025,23.154
2025-09-23 22:14:32.661017,40280.01,37.817,29.052,43,0,,23.025,23.154
2025-09-23 22:14:42.667116,40290.0,37.946,29.277,43,0,,23.025,23.154
2025-09-23 22:14:52.655960,40300.01,38.075,29.374,43,0,,23.025,23.154
2025-09-23 22:15:02.662084,40310.01,38.075,29.342,43,0,,23.025,23.154
2025-09-23 22:15:12.732578,40320.0,38.397,29.6,43,0,,23.025,23.154
2025-09-23 22:15:22.677499,40330.01,38.462,29.664,43,0,,23.025,23.154
2025-09-23 22:15:32.668062,40340.0,38.591,29.729,43,0,,23.025,23.154
2025-09-23 22:15:42.659545,40350.01,38.655,29.696,43,0,,23.025,23.154
2025-09-23 22:15:52.657129,40360.01,38.623,29.857,43,0,,23.025,23.154
2025-09-23 22:16:02.650748,40370.0,38.752,29.954,43,0,,23.025,23.154
2025-09-23 22:16:12.744946,40380.01,38.881,29.922,0,0,,23.025,23.154
2025-09-23 22:16:22.668062,40390.0,38.623,29.922,0,0,,23.025,23.154
2025-09-23 22:16:32.664267,40400.01,38.301,30.244,0,0,,23.025,23.154
2025-09-23 22:16:42.656863,40410.01,37.656,30.244,0,0,,23.025,23.154
2025-09-23 22:16:52.659217,40420.01,36.818,30.244,0,0,,23.025,23.154
2025-09-23 22:17:02.663656,40430.01,36.013,29.922,0,0,,23.025,23.154
2025-09-23 22:17:12.657948,40440.01,35.078,29.922,0,0,,23.025,23.154
2025-09-23 22:17:22.670402,40450.0,34.176,29.632,0,0,,23.025,23.154
